DAUID,PRUID,Total_Minutes,Total_Kilometres
24662157,QC,2.065581,1.02036099
24662522,QC,1.98682053,1.0720793
24662037,QC,7.96766769,3.00280455
24662635,QC,6.09752027,2.31193172
24662158,QC,2.53577621,1.57801902
24662523,QC,2.261018,1.21189667
24662038,QC,7.84460602,3.05970746
24662636,QC,5.48855263,2.18189609
24662159,QC,2.94078288,1.7234639
24662524,QC,3.27645247,1.6330483
24662039,QC,8.12765943,3.80379964
24662637,QC,4.63705031,1.8580173
24662160,QC,5.13326827,2.25357146
24662525,QC,2.7091422,1.4116755
24662040,QC,8.13900012,3.16321365
24662638,QC,3.56871349,1.35499215
24662161,QC,5.7585667,2.42723118
24662526,QC,3.16299132,1.65041831
24662041,QC,6.70446764,3.33681106
24662639,QC,3.09119741,1.16892633
24662162,QC,5.04740719,1.86100772
24662527,QC,4.27274115,2.13355468
24662042,QC,6.71341485,3.29853241
24662640,QC,3.48147844,1.33865475
24662163,QC,2.02792297,0.81217564
24662528,QC,4.1478357,2.06826779
24662043,QC,6.32900117,3.10821029
24662641,QC,2.85959002,1.11579778
24662164,QC,3.40930782,1.58388717
24662529,QC,4.73702915,2.39842533
24662530,QC,4.05333768,2.03616224
24662531,QC,4.61031832,2.36871212
24662532,QC,4.1563999,1.99768848
24662533,QC,4.00707171,1.92021938
24662534,QC,4.50249201,2.15932063
24662535,QC,2.93094798,1.42546699
24662536,QC,3.66895743,1.66970287
24662537,QC,3.2218234,1.5389971
24662538,QC,3.52269384,1.74932848
24662539,QC,4.22943108,1.85607224
24662540,QC,3.69105671,1.68199514
24662541,QC,3.73425883,1.86906265
24662542,QC,5.32118564,2.46342153
24662543,QC,4.99606592,2.0012277
24662544,QC,4.45399414,1.99387369
24662545,QC,4.42917664,1.86894293
24662546,QC,4.26549744,2.34506046
24662547,QC,4.12354649,2.22343537
24662548,QC,3.84967614,2.04571424
24662549,QC,4.69630515,2.51460219
24662550,QC,4.7198661,2.53941919
24662551,QC,5.10418027,2.63825732
24662552,QC,4.49070238,2.38354632
24662553,QC,3.9917453,2.14997141
24662554,QC,4.47018413,2.3132213
24662555,QC,3.93130435,1.79663952
24662556,QC,4.32628278,1.97104494
24662557,QC,4.43260467,1.79228688
24662558,QC,2.99263003,1.47539173
24662559,QC,2.57059022,1.28769103
24662560,QC,2.48071308,1.24303666
24662561,QC,3.45801291,1.81834706
24662562,QC,2.14497646,1.07718815
24662563,QC,4.02427967,2.02898295
24662564,QC,3.26869274,1.56157481
24662565,QC,2.26887246,0.96845332
24662566,QC,2.08871546,1.02519911
24662567,QC,3.19795195,1.64943245
24662568,QC,3.81772794,1.95899852
24662569,QC,3.20364007,1.50194788
24662570,QC,5.72539542,2.4167788
24662571,QC,2.9161173,1.37100769
24662572,QC,5.18971015,2.52117873
24662573,QC,6.34875003,2.28963582
24662574,QC,6.00801493,2.07314367
24662575,QC,6.25176567,2.78605264
24662576,QC,4.11480741,2.11947452
24662577,QC,4.21123447,1.70585386
24662578,QC,5.15532822,1.73136436
24662579,QC,4.30555981,1.48898131
24662580,QC,5.4753243,1.83341484
24662581,QC,6.07513194,1.98857152
24662582,QC,5.91038889,2.81523607
24662583,QC,5.82376832,2.35938509
24662584,QC,5.58939283,2.25027605
24662585,QC,4.98393319,1.96770426
24662586,QC,4.78120496,1.85446786
24662587,QC,3.75456817,1.43493957
24662588,QC,4.46066291,1.54750257
24662589,QC,4.72282703,1.96199335
24662590,QC,5.14200432,2.08655021
24662266,QC,7.65044104,4.00072533
24662591,QC,4.9215116,1.9592359
24662592,QC,5.96420491,2.42601591
24662593,QC,6.21247392,2.61076155
24662594,QC,6.58795226,2.61004295
24662595,QC,6.78330846,2.61207121
24662598,QC,6.33667878,2.88442779
24662599,QC,4.87470253,2.28161577
24662600,QC,5.34703181,2.40689815
24662601,QC,5.17296017,2.33762678
24662602,QC,5.74108848,2.83566648
24662603,QC,5.88522968,2.75398065
24662604,QC,5.67817529,2.81687329
24662605,QC,5.17185,2.55355519
24662606,QC,6.71823606,2.6853904
24662607,QC,6.75229698,2.86673157
24662608,QC,6.63578422,3.241592
24662609,QC,7.16964528,3.39409063
24662610,QC,7.55450723,3.15020111
24662611,QC,7.35601553,3.57619591
24662612,QC,6.05148506,3.02115466
24662613,QC,6.83625538,3.38333051
24662614,QC,6.26213876,3.1782747
24662044,QC,7.05579298,3.38820498
24662267,QC,6.67050925,3.36210605
24662165,QC,2.70713045,1.20277885
24662642,QC,3.3873663,1.29525591
24662045,QC,6.77811711,3.33175575
24662268,QC,9.15574677,4.56233404
24662167,QC,2.71733534,1.26749297
24662643,QC,2.78361257,1.15179574
24662046,QC,7.68896829,3.78845003
24662269,QC,8.96420881,4.40783154
24662168,QC,3.46424877,1.55448093
24662644,QC,2.43317042,1.02219716
24662047,QC,7.8249772,3.14314755
24662270,QC,7.70662339,4.34985245
24662169,QC,4.34059855,2.47734577
24662645,QC,1.33489372,0.52727334
24662048,QC,7.8662414,2.85859338
24662271,QC,7.88000337,4.07325025
24662170,QC,3.15943191,1.9127949
24662646,QC,1.57136527,0.62552378
24662049,QC,6.67914928,2.72493715
24662272,QC,6.16868312,3.29986312
24662171,QC,3.21172061,1.87759273
24662647,QC,1.04369072,0.26304971
24662050,QC,6.71548266,2.59245373
24662273,QC,5.98065988,3.04828796
24662172,QC,4.28817108,2.46209619
24662648,QC,1.18103048,0.44351267
24662051,QC,8.12821134,2.98150569
24662274,QC,6.29088904,3.14652359
24662173,QC,3.98431653,2.17917249
24662649,QC,1.60194675,0.57367994
24662052,QC,7.21246194,3.37332729
24662275,QC,4.69423992,2.1868824
24662174,QC,6.09826524,2.30036264
24662650,QC,2.20849158,0.74644211
24662053,QC,7.51277931,3.73054807
24662276,QC,4.70328681,2.62339335
24662175,QC,3.34201039,1.86797998
24662651,QC,3.70239081,1.09837935
24662054,QC,7.57050498,3.4811856
24662277,QC,3.64206721,1.64755248
24662176,QC,3.05742371,1.43764114
24662177,QC,3.43685741,1.2760141
24662178,QC,4.48105945,1.59242471
24662179,QC,3.2957093,1.24103595
24662180,QC,2.81418038,0.95332452
24662182,QC,8.87141688,6.16555753
24662183,QC,7.38295414,2.81107221
24662187,QC,0.84102096,0.31751952
24662192,QC,3.23040699,1.23021899
24662193,QC,3.46095349,1.27910147
24662195,QC,1.98765261,0.76090601
24662196,QC,1.97190131,0.72183115
24662197,QC,1.40805107,0.56523364
24662198,QC,2.75275396,1.07152839
24662199,QC,2.50425949,0.93925844
24662200,QC,3.57740974,1.44466827
24662201,QC,3.96868161,1.51802153
24662202,QC,3.76581826,1.37986877
24662203,QC,4.36932011,1.61779873
24662204,QC,2.54590529,1.04969382
24662205,QC,4.82069235,1.57871412
24662206,QC,4.99969928,1.6105443
24662209,QC,4.69969609,1.83293806
24662210,QC,4.31689559,1.84317025
24662211,QC,5.97166494,2.28185723
24662212,QC,5.41027626,2.2622286
24662213,QC,4.48687138,1.9148539
24662214,QC,3.91260773,1.50840224
24662215,QC,4.10102022,1.79573872
24662216,QC,4.20908149,1.79053994
24662217,QC,3.64938157,1.36944534
24662218,QC,6.10575322,2.60549144
24662219,QC,6.06329641,2.54817495
24662220,QC,6.22770153,2.59514305
24662221,QC,7.1607817,2.98867828
24662222,QC,8.00495535,3.39635022
24662223,QC,7.56399662,3.16660746
24662224,QC,8.60667122,3.69258407
24662225,QC,7.23588832,3.0431123
24662226,QC,8.19855905,3.38488517
24662227,QC,6.61547019,2.83552508
24662228,QC,6.81447973,3.06142474
24662229,QC,5.08240065,2.1286161
24662230,QC,6.12600326,2.619126
24662231,QC,4.92612224,2.05516512
24662232,QC,9.41795248,3.72141142
24662233,QC,9.28514259,5.6660136
24662234,QC,9.74853947,4.01721845
24662235,QC,9.78853133,4.00650013
24662236,QC,11.41652431,6.2136733
24662237,QC,10.08997198,6.2580231
24662238,QC,10.76565274,6.4420389
24662239,QC,9.79751081,6.05948339
24662240,QC,10.8405398,6.79440072
24662241,QC,9.88475553,6.32572812
24662242,QC,10.18985971,6.49744159
24662243,QC,9.50888059,6.23197497
24662244,QC,9.73310124,6.27924207
24662245,QC,10.41318172,8.4700264
24662246,QC,11.09938481,6.80961881
24662247,QC,10.42901833,6.52556985
24662248,QC,11.80861331,9.12007056
24662250,QC,11.52512,8.96675313
24662251,QC,11.39375115,8.59409961
24662252,QC,9.98363687,7.30748708
24662253,QC,9.55971871,7.10968931
24662254,QC,10.2814681,7.62198258
24662255,QC,10.318028,7.7633618
24662256,QC,12.08138967,7.73574753
24662257,QC,11.78147628,7.50323839
24662258,QC,11.56954188,7.45025479
24662259,QC,10.71398932,8.10883444
24662260,QC,10.22191064,8.69520166
24662261,QC,9.23282944,6.19305215
24662055,QC,6.36134252,2.96544868
24662056,QC,5.94715171,2.78873976
24662652,QC,3.05858294,1.05253546
24662278,QC,2.72168281,1.22592944
24662057,QC,5.61561686,2.83218663
24662653,QC,3.21856909,1.10240685
24662279,QC,4.1171633,1.94396379
24662058,QC,5.592044,2.8647785
24662654,QC,3.8637019,1.5151238
24662280,QC,2.46013303,1.07409227
24662064,QC,7.67190787,3.67187178
24662655,QC,3.24698484,1.25103602
24662281,QC,3.48284271,1.64344335
24662065,QC,8.04097691,3.94201336
24662656,QC,3.88816935,1.54056015
24662282,QC,3.76279937,1.96999325
24662066,QC,7.76874534,3.62468239
24662657,QC,4.18837553,1.90697997
24662283,QC,2.81881063,1.25562264
24662658,QC,4.05138079,1.61214082
24662067,QC,5.83841863,2.35023542
24662284,QC,3.55303786,1.24029591
24662659,QC,3.75904285,1.57670549
24662069,QC,6.68430824,3.43167295
24662285,QC,2.3985893,0.84182813
24662660,QC,2.65269063,0.89681523
24662070,QC,7.36755585,3.63482289
24662286,QC,2.58718491,0.90468209
24662661,QC,2.62479215,1.09929694
24662071,QC,8.20782962,3.68833013
24662287,QC,1.74697257,0.62462581
24662662,QC,2.75636198,1.12317994
24662072,QC,7.97480012,3.6527368
24662288,QC,4.03635361,1.38521126
24662663,QC,1.98924269,0.80353924
24662073,QC,9.06757549,4.15499687
24662289,QC,3.81966616,1.55706068
24662664,QC,2.02972474,0.85020555
24662074,QC,7.44202087,3.30324075
24662290,QC,4.34491899,1.86176857
24662665,QC,1.95373114,0.83633591
24662075,QC,7.65804086,3.51244574
24662291,QC,4.33606853,2.28407811
24662666,QC,0.56412919,0.21740489
24662076,QC,7.20689046,3.36603489
24662292,QC,6.38539603,3.87416341
24662667,QC,1.82393815,0.80002455
24662077,QC,6.80302704,3.21726846
24662293,QC,6.26724283,4.10589546
24662668,QC,2.35973122,1.09306375
24662078,QC,4.47439581,1.99641693
24662294,QC,6.76978772,4.06217036
24662669,QC,2.05794677,0.91070389
24662670,QC,2.57512932,1.13596039
24662671,QC,3.33274095,1.37556924
24662672,QC,2.70091662,1.20428139
24662673,QC,3.21989755,1.48057197
24662674,QC,2.8532584,1.11517208
24662675,QC,2.40611384,0.89963236
24662676,QC,3.23302821,1.1512128
24662677,QC,3.81625434,1.56611588
24662678,QC,3.65017649,1.39092196
24662679,QC,3.89076156,1.57594094
24662680,QC,4.54006804,2.07215344
24662681,QC,4.32025252,1.6500977
24662682,QC,5.1415659,1.96945605
24662683,QC,4.71227285,1.80114606
24662684,QC,5.31143828,2.29577176
24662685,QC,5.51124532,2.39477307
24662686,QC,4.94406259,2.16333282
24662687,QC,5.91948336,2.62112825
24662688,QC,6.35329315,2.81735708
24662689,QC,6.3684379,2.78750194
24662690,QC,6.47583075,2.94423719
24662691,QC,7.66905538,3.34509252
24662692,QC,6.01986477,3.09149961
24662693,QC,5.53868388,2.81408171
24662694,QC,6.21128144,2.9035844
24662695,QC,6.29416276,2.7028906
24662696,QC,5.16983215,2.3125883
24662697,QC,5.07604087,2.23705514
24662698,QC,5.7938973,2.64136431
24662699,QC,5.11334637,2.37773704
24662703,QC,4.34056359,1.92339792
24662704,QC,4.79836448,2.05390346
24662705,QC,3.89813617,1.86460182
24662706,QC,3.4211411,1.67300742
24662707,QC,3.55003638,1.16191798
24662708,QC,1.73093977,0.71220769
24662709,QC,4.07792484,1.81990968
24662710,QC,4.39602803,1.9639664
24662711,QC,5.01722875,2.23214337
24662712,QC,3.59047125,1.3208117
24662713,QC,4.14386539,1.58871366
24662714,QC,8.25021213,4.15181052
24662715,QC,7.5926913,3.71034969
24662716,QC,7.87560212,3.96520569
24662717,QC,9.00577336,3.96481056
24662718,QC,7.504085,3.63470834
24662719,QC,8.23016767,3.98154708
24662720,QC,8.32277555,3.9574278
24662721,QC,8.18322319,3.41460031
24662722,QC,7.12969072,2.93874222
24662723,QC,8.02009005,3.20467555
24662724,QC,7.1752981,2.74703256
24662725,QC,7.32841412,3.4504602
24662726,QC,6.91379853,2.65423511
24662727,QC,6.25736095,2.38665797
24662728,QC,5.77157131,2.17853601
24662079,QC,6.16375449,2.8963349
24662295,QC,7.50847609,4.25115046
24662080,QC,6.02864094,2.51431019
24662081,QC,5.85617815,2.50184341
24662296,QC,8.59949946,4.58955781
24662082,QC,3.80279192,1.75139487
24662297,QC,8.51811049,4.55556394
24662298,QC,7.07909446,3.46889429
24662083,QC,3.17657523,1.57355062
24662299,QC,7.43580608,3.46638348
24662084,QC,4.03275195,1.85724593
24662300,QC,6.57954139,3.22977678
24662301,QC,6.87502702,3.72268629
24662085,QC,4.97754138,1.82265492
24662302,QC,7.37620262,3.8688715
24662086,QC,2.69306004,1.17992707
24662303,QC,6.53512547,2.91250657
24662087,QC,4.89177656,2.25477424
24662304,QC,6.7812329,2.98160758
24662088,QC,6.19803394,2.83830988
24662305,QC,5.71908144,2.5392064
24662089,QC,6.14980606,2.87340606
24662306,QC,9.90030414,4.56409018
24662090,QC,7.37380598,2.85803225
24662307,QC,9.36734312,4.22856237
24662091,QC,7.5688953,3.012197
24662308,QC,8.98017271,4.39349517
24662092,QC,7.39460401,3.40476776
24662309,QC,7.70894742,3.61310861
24662093,QC,8.2701026,3.80560208
24662310,QC,8.87609651,4.28201758
24662094,QC,8.61303443,3.59901865
24662311,QC,9.1086067,4.62002051
24662095,QC,6.1799223,2.26159569
24662312,QC,10.60141301,5.25295211
24662096,QC,4.91562791,1.85801892
24662313,QC,10.64312467,5.4062401
24662097,QC,4.76117922,1.77469224
24662314,QC,9.18629531,4.92890525
24662098,QC,5.12512975,1.8999597
24662315,QC,9.43137045,5.09625656
24662099,QC,4.78545477,1.78322264
24662316,QC,8.82373935,5.68468813
24662100,QC,4.52580179,1.59871754
24662317,QC,7.92840509,5.20480789
24662101,QC,4.51721412,1.41378617
24662318,QC,6.89953827,4.79984263
24662102,QC,4.67623743,1.51686249
24662319,QC,6.31243377,3.98938113
24662103,QC,1.72987975,0.75068562
24662320,QC,8.42805657,4.85704754
24662104,QC,1.17144799,0.52357359
24662321,QC,7.64530097,4.46748129
24662105,QC,1.77904399,0.78016178
24662322,QC,9.56713282,4.94262354
24662106,QC,2.31954859,1.10490764
24662323,QC,9.29172935,5.43780542
24662108,QC,6.37006984,2.4283492
24662324,QC,10.13594169,5.64451179
24662109,QC,6.41366024,3.0860233
24662325,QC,10.62552246,5.80012057
24662110,QC,7.21078067,2.71477306
24662326,QC,8.5456974,5.0898676
24662111,QC,8.77704862,3.92183146
24662327,QC,7.85206237,4.7266553
24662328,QC,7.61748859,4.48069034
24662329,QC,8.00055968,4.63929117
24662330,QC,8.69552545,4.69816228
24662331,QC,8.72066989,5.0646319
24662332,QC,8.86853671,5.31643888
24662333,QC,8.7123608,5.08472219
24662334,QC,10.22053042,5.81109577
24662335,QC,10.23923963,5.92435126
24662336,QC,10.07723869,5.80714835
24662337,QC,10.62738644,6.13707298
24662338,QC,10.90929015,6.50458732
24662339,QC,11.00457022,6.46692049
24662340,QC,10.50527342,5.90357466
24662341,QC,10.08767249,5.86949372
24662342,QC,10.47820992,5.68694876
24662343,QC,9.23893371,5.3374074
24662344,QC,11.04478197,6.01169135
24662345,QC,9.60141097,5.22796424
24662346,QC,8.68414147,4.83860443
24662347,QC,9.94232185,5.27813993
24662348,QC,10.54114207,5.86258546
24662349,QC,10.91448788,5.76991453
24662350,QC,10.18648787,5.77085402
24662351,QC,10.21573929,5.62150364
24662352,QC,9.52638231,5.14604731
24662353,QC,8.9917843,5.04877115
24662354,QC,8.11569212,4.54269084
24662355,QC,8.11216104,4.51000575
24662356,QC,9.48288515,5.13951428
24662357,QC,6.88850316,3.88715796
24662358,QC,8.54776106,4.62602564
24662359,QC,9.02939135,4.86279469
24662362,QC,9.74453678,5.53810039
24662363,QC,10.19668212,5.82593279
24662364,QC,10.36708505,5.66550599
24662365,QC,10.35044632,5.97990614
24662366,QC,10.76659069,5.94395943
24662367,QC,12.25669482,7.08412251
24662368,QC,11.97090866,6.80474745
24662369,QC,13.7440803,7.63599618
24662370,QC,14.72946439,8.21165029
24662371,QC,13.46238097,7.66519825
24662372,QC,13.76002197,8.14469338
24662373,QC,13.06614459,8.01747626
24662374,QC,12.70996648,7.7803778
24662112,QC,8.28812569,3.73758087
24662113,QC,7.0404283,3.22938732
24662114,QC,5.68128562,1.73180506
24662115,QC,4.55418053,1.4059615
24662116,QC,4.66993968,1.42845431
24662117,QC,7.04242551,3.60069387
24662118,QC,7.25168803,3.57650675
24662119,QC,7.04978658,3.63489747
24662120,QC,6.56934867,3.38622536
24662121,QC,5.49742161,2.98653388
24662122,QC,5.67844475,3.09826503
24662123,QC,7.10430006,3.34480643
24662124,QC,5.80474646,2.97910051
24662125,QC,2.09206205,0.65756093
24662126,QC,2.22671551,0.65225213
24662127,QC,4.14639337,1.57234526
24662128,QC,5.89269328,2.24815262
24662129,QC,5.5634881,2.04689148
24662130,QC,5.17454511,2.1876857
24662131,QC,6.23439266,2.5262348
24662132,QC,6.04590525,2.47703814
24662133,QC,5.5102566,2.56084058
24662134,QC,5.44262316,2.53639406
24662135,QC,5.69010274,2.50933364
24662955,QC,14.88886161,13.00381902
24662956,QC,15.35306068,12.65883482
24662957,QC,15.90864544,12.92301086
24662958,QC,7.70306947,3.60446699
24662961,QC,7.21512732,3.1682755
24662962,QC,5.88149819,3.02572892
24662963,QC,6.86380502,3.15082883
24662964,QC,7.74509961,3.66911584
24662965,QC,7.45880771,3.71465059
24662966,QC,9.30094647,4.44109095
24662967,QC,9.09162018,4.63573353
24662968,QC,9.57979518,4.75022135
24662969,QC,9.04908937,4.767648
24662970,QC,9.03453182,4.14477638
24662971,QC,3.70750305,1.56941396
24662972,QC,5.0772509,1.92440408
24662973,QC,4.10609285,1.64183606
24662974,QC,3.18461817,1.2984775
24662975,QC,1.94841925,0.84976639
24662976,QC,1.82329887,0.72829049
24662977,QC,1.74873385,0.72561289
24662978,QC,0.71984786,0.30918741
24662979,QC,1.64336002,0.63465787
24662980,QC,2.71247692,1.02166111
24662981,QC,3.34030889,1.17981238
24662982,QC,2.74564955,1.02744623
24662983,QC,4.88769122,2.39776158
24662984,QC,6.12632994,3.11953997
24662985,QC,8.1656671,4.01863359
24662986,QC,8.68698862,4.3717118
24662987,QC,10.33757261,5.25433229
24662988,QC,10.72142742,5.82705772
24662989,QC,11.22544403,6.14691582
24662992,QC,12.69399507,6.93677893
24662993,QC,11.74054595,6.39243696
24662994,QC,12.61433215,6.66293194
24662995,QC,12.93409171,6.94770983
24662996,QC,12.63572716,7.27445107
24662997,QC,13.03656386,7.39754528
24662998,QC,13.97447913,7.66561338
24662999,QC,14.05663719,7.62047843
24663000,QC,13.28319677,8.52960217
24663001,QC,13.08298024,8.23185006
24663002,QC,13.44761335,8.15789074
24663003,QC,14.65233682,9.25241206
24663004,QC,14.11318542,8.77564395
24663005,QC,14.55443645,9.09391523
24663006,QC,13.22711813,8.48396518
24663007,QC,14.02409583,8.81513852
24663008,QC,14.81692331,9.37113746
24663009,QC,16.73820859,9.87939939
24663010,QC,14.96363243,8.99573933
24663011,QC,15.07109051,9.11516313
24663012,QC,15.27673223,9.21692803
24663013,QC,15.3281359,9.37743265
24663014,QC,16.19734844,9.95651342
24663015,QC,14.23044686,9.10415898
24663016,QC,15.44608843,9.54117317
24663017,QC,14.75112114,9.02942903
24663018,QC,16.24432006,10.13073092
24663019,QC,15.47196909,9.81249703
24663020,QC,18.01953071,10.67975078
24663021,QC,15.189908,8.81540574
24663022,QC,14.01074476,8.40995433
24663023,QC,14.55847296,8.03347994
24663024,QC,13.07117506,7.64546042
24663025,QC,12.09217122,7.392723
24663026,QC,12.18380754,7.06172127
24663027,QC,12.25143515,7.39134643
24663028,QC,12.72215026,7.09680134
24663029,QC,12.44777789,7.49917871
24663030,QC,11.41020621,6.52976919
24663031,QC,13.59524531,7.5888638
24663032,QC,10.69318505,5.97296979
24663033,QC,9.82622129,5.4162787
24663034,QC,9.22922574,5.37327288
24663035,QC,9.04082885,5.0796712
24663036,QC,10.26418453,6.10907938
24663037,QC,10.95463195,6.16608172
24663038,QC,11.58039669,6.48581555
24663039,QC,10.91847885,5.99546072
24663040,QC,9.29431271,5.29285065
24663041,QC,11.76238602,6.44703253
24663042,QC,10.42148252,5.89258951
24663043,QC,11.0055153,6.11332553
24663044,QC,11.74077643,6.62240651
24663045,QC,11.84401799,7.11944411
24663046,QC,11.72498774,6.83075922
24663047,QC,12.36300721,6.9733268
24663048,QC,12.52252675,7.6141656
24663049,QC,11.80541189,6.7656205
24663050,QC,11.25501109,6.50177178
24663051,QC,11.90073403,6.93583883
24663052,QC,12.91534295,7.53633182
24663053,QC,12.13919753,7.27546223
24663054,QC,15.20635845,9.29488461
24663055,QC,15.97416536,9.66318493
24663056,QC,16.89739876,10.02494896
24663057,QC,18.99524467,11.10708717
24663058,QC,18.69009351,10.87275874
24663164,QC,7.91374325,4.1208752
24663166,QC,2.32890149,1.27588811
24663167,QC,4.50128899,2.48398008
24663168,QC,2.25025412,0.97127436
24663169,QC,1.17205996,0.33746165
24663170,QC,1.39707733,0.65991379
24663171,QC,0.80656239,0.21259134
24663172,QC,7.68511931,4.87468556
24663173,QC,7.47576737,4.48104472
24663174,QC,6.13034039,3.73364545
24663175,QC,7.10555346,4.12879442
24663176,QC,6.87716479,3.91647154
24663177,QC,6.36234388,3.78766778
24663178,QC,7.24889531,3.90765002
24663179,QC,8.53384274,4.66368892
24663180,QC,8.73634894,4.6844204
24663181,QC,8.34032512,4.69986463
24663182,QC,6.09232785,3.0710141
24663183,QC,6.16186745,3.22376289
24663184,QC,5.84274985,1.97639476
24663185,QC,5.71681985,2.46685496
24663186,QC,5.50346116,2.04977058
24663187,QC,6.75951521,2.42172878
24663188,QC,4.39247745,1.77912352
24663189,QC,4.44935335,1.43829736
24663190,QC,4.07134161,1.39574815
24663191,QC,3.74895959,1.47225911
24663194,QC,2.78581152,1.10322486
24663195,QC,2.64141602,0.95980476
24663196,QC,3.48627501,1.24174863
24663197,QC,3.04980957,1.12826431
24663198,QC,3.52928036,1.31871063
24663199,QC,3.73135829,1.34985696
24663200,QC,3.11203181,1.34293889
24663201,QC,4.88055774,1.64765465
24663202,QC,5.5079298,2.14497161
24663203,QC,4.74420048,1.98327397
24663204,QC,3.88298145,1.79981104
24663205,QC,4.603091,2.07230351
24663206,QC,4.06620379,1.96591104
24663207,QC,5.30718934,2.26685547
24663208,QC,4.61246102,2.0860104
24663209,QC,5.30976483,2.24861205
24663210,QC,4.49213374,1.97222955
24663211,QC,5.6941967,2.47579277
24663212,QC,4.9583977,2.57725062
24663213,QC,5.88813548,2.08996458
24663214,QC,5.31246101,1.87313167
24663215,QC,5.57853989,1.89146476
24663216,QC,3.33986649,1.44354547
24663217,QC,2.11155781,0.88658449
24663218,QC,1.66051022,0.71152453
24663219,QC,2.69652428,1.33650404
24663220,QC,3.05179539,1.2319685
24663221,QC,2.96475407,1.52206074
24663222,QC,3.16262775,1.39969602
24663223,QC,3.4198724,1.76618493
24663227,QC,10.64425197,5.24735657
24663228,QC,9.91131939,4.8713811
24663229,QC,9.50397403,4.77354708
24663230,QC,8.99873301,4.51987514
24663231,QC,9.00146135,4.2442279
24663232,QC,7.92461078,3.86345048
24663233,QC,8.2243043,4.14925143
24663234,QC,8.5898036,4.31584495
24663235,QC,9.51000782,4.89659354
24663236,QC,10.87692577,5.63127665
24663237,QC,11.03486432,5.94162963
24663238,QC,10.25061688,5.30946249
24663239,QC,11.03332595,5.42748427
24663241,QC,2.34780932,1.00534855
24663242,QC,5.11848037,1.84835306
24663243,QC,3.23955186,1.35717617
24663244,QC,5.32418196,2.68616547
24663245,QC,5.28175965,2.18278988
24663246,QC,4.00201458,1.67151424
24663249,QC,5.21537497,2.3277908
24663250,QC,8.5199947,3.05939116
24663251,QC,6.67032761,2.86000018
24663253,QC,3.33518838,1.56546516
24663254,QC,8.06963337,4.07550638
24663255,QC,9.75035231,5.20543222
24663256,QC,7.19887041,2.96527073
24663257,QC,2.24395163,1.54278878
24663258,QC,5.59592989,2.34230337
24663259,QC,2.72841704,1.14881905
24663260,QC,6.94600301,2.57474835
24663261,QC,9.07052836,7.41883059
24663262,QC,8.74683985,4.55476641
24663264,QC,13.10720246,6.42508054
24663266,QC,9.42660992,4.02763133
24663269,QC,7.11278708,3.87920467
24663270,QC,11.87028284,6.47032198
24663271,QC,2.05697874,0.77876925
24663273,QC,4.94900729,1.53748971
24663274,QC,4.99730922,2.10575378
24663275,QC,2.13799532,0.69901685
24663276,QC,12.08701263,10.25576199
24663277,QC,3.36176247,1.12471
24663279,QC,2.30307211,0.98244413
24663395,QC,6.20300897,2.40791961
24663396,QC,13.4513847,7.45473455
24663397,QC,8.401762,3.23908971
24663398,QC,7.64816628,2.7604321
24663399,QC,7.75263726,2.86248378
24663400,QC,6.98835644,2.58353578
24663401,QC,6.71862702,2.39812546
24663402,QC,11.01275093,8.45816094
24663403,QC,11.24182615,8.61759732
24663404,QC,11.39920072,8.41267035
24663405,QC,11.61038363,9.06094146
24663407,QC,11.25947564,6.45292207
24663408,QC,11.13360402,6.34688118
24663409,QC,11.96178311,6.83553794
24663410,QC,11.47191362,6.65741352
24663411,QC,12.09828394,6.95601386
24663412,QC,2.71468762,1.05500793
24663413,QC,2.50332032,0.91950521
24663414,QC,7.66406827,3.5840365
24663415,QC,6.8161338,3.27222216
24663416,QC,10.12563939,4.40430046
24663417,QC,8.73948963,4.0335377
24663418,QC,7.98153832,3.84155767
24663419,QC,13.94255355,8.43175658
24663420,QC,9.98431871,5.09157623
24663421,QC,11.18993828,5.69619954
24663422,QC,9.71481612,4.71029106
24663423,QC,12.12787578,10.87275743
24663424,QC,9.4668203,4.89139409
24663425,QC,8.33805798,3.98737881
24663426,QC,3.7561748,1.40887585
24663428,QC,4.71271771,1.80969434
24663429,QC,9.68316884,6.68046838
24663430,QC,9.54900769,6.65221127
24663431,QC,5.54235315,2.80858878
24663432,QC,5.13145691,2.35549597
24663434,QC,7.1112036,2.70744476
24663436,QC,5.80129796,2.66586373
24663437,QC,5.2638306,3.40557415
24663438,QC,5.06691069,3.39339693
24663439,QC,10.94134885,5.32288762
24663441,QC,8.44352006,3.56063028
24663444,QC,5.95351187,4.25437102
24663445,QC,7.42324675,4.66666467
24663450,QC,3.25075805,1.12909868
24663451,QC,5.64856372,1.51993929
24663452,QC,5.41362796,2.9254419
24663453,QC,5.78027011,2.2754186
24663454,QC,6.82520932,2.66986778
24663455,QC,7.28795773,2.38034533
24663456,QC,8.71515461,4.02187156
24663457,QC,3.51833633,1.26041611
24663458,QC,4.33006984,1.58220814
24663459,QC,5.45612593,2.24927098
24663460,QC,4.27723837,1.50800544
24663461,QC,12.47809324,5.97604989
24663462,QC,10.99929802,5.89945586
24663463,QC,3.55588684,1.21299027
24663464,QC,3.45558975,1.06806598
24663465,QC,3.00315428,1.16953173
24663466,QC,1.60672594,0.60856879
24663467,QC,5.27735605,2.71944482
24663468,QC,6.20507794,3.22585865
