"","DAUID","PRUID","y","x","Population"
"24930",35201692,35,43.6562908000215,-79.5247408708361,917
"24931",35201693,35,43.661016884906,-79.5271830086086,1053
"24932",35201694,35,43.6611504044588,-79.520318391939,664
"24933",35201695,35,43.664205920507,-79.5199525790041,367
"24934",35201696,35,43.6677322045423,-79.5135268106582,1609
"24935",35201697,35,43.6682828799213,-79.5185108709219,480
"24936",35201698,35,43.6658158607052,-79.5226884727621,599
"24937",35201699,35,43.6696702341548,-79.5235798382654,495
"24938",35201700,35,43.6652948936523,-79.527965349602,708
"24939",35201701,35,43.6647558770703,-79.535546831187,553
"24940",35201702,35,43.6597971639937,-79.5322347650605,505
"24941",35201703,35,43.6588334595412,-79.5383928499884,589
"24942",35201704,35,43.663133075162,-79.5409233911973,479
"24943",35201705,35,43.6623572268599,-79.5460327086825,471
"24944",35201706,35,43.662554991852,-79.5504867205176,644
"24945",35201707,35,43.6601430493373,-79.5520771282067,495
"24946",35201708,35,43.664779739731,-79.5548204276026,578
"24947",35201709,35,43.6650743181796,-79.5612548716043,308
"24948",35201710,35,43.6686478077212,-79.5622769352521,447
"24949",35201711,35,43.6693806363919,-79.5574359076067,473
"24950",35201712,35,43.6708212178541,-79.5544502573957,367
"24951",35201713,35,43.6735144779698,-79.5558064470249,422
"24952",35201714,35,43.6755283116148,-79.5535406694884,1305
"24953",35201717,35,43.6803061218884,-79.5545375782038,567
"24954",35201718,35,43.6821272114952,-79.5515426983873,495
"24955",35201719,35,43.6833069664495,-79.5573804267091,502
"24956",35201720,35,43.6863579830564,-79.5609139289281,610
"24957",35201721,35,43.6835176290646,-79.5622642215245,456
"24958",35201722,35,43.6818253932351,-79.5650626308397,1044
"24959",35201723,35,43.679502489335,-79.5634817887657,438
"24960",35201724,35,43.6811073419478,-79.5611117855389,395
"24961",35201725,35,43.6775735557488,-79.5598759299675,903
"24962",35201726,35,43.679030179297,-79.5673052003625,451
"24963",35201728,35,43.6754979707249,-79.5655234028001,1209
"24964",35201730,35,43.6711363458273,-79.5653277318876,454
"24965",35201731,35,43.6633406766011,-79.569770972681,443
"24966",35201732,35,43.6596928276493,-79.5667854611199,725
"24967",35201734,35,43.6570410750666,-79.5614196037786,506
"24968",35201735,35,43.6570860530397,-79.5654991500841,439
"24969",35201736,35,43.6530325074068,-79.5650331499287,821
"24970",35201737,35,43.6523878752543,-79.5614099704017,638
"24971",35201738,35,43.6514199125481,-79.5577817615106,480
"24972",35201739,35,43.6542405104071,-79.5576936272402,469
"24973",35201740,35,43.6540285542438,-79.553431790936,557
"24974",35201741,35,43.6496141590939,-79.5525896448434,450
"24975",35201744,35,43.6474977261147,-79.5666370666899,1810
"24976",35201748,35,43.6546793273409,-79.5706703577127,1364
"24977",35201749,35,43.6535592405849,-79.5759506193773,415
"24978",35201750,35,43.6580593417201,-79.5750505924492,474
"24979",35201751,35,43.6552195993606,-79.5781555089536,292
"24980",35201752,35,43.6560615430519,-79.5800089229929,271
"24981",35201753,35,43.6590260387536,-79.5796524429505,253
"24982",35201754,35,43.6609022010025,-79.5778099782948,282
"24983",35201755,35,43.6635609827585,-79.5797423452641,507
"24984",35201756,35,43.6647554700155,-79.5756526960225,665
"24985",35201757,35,43.667941946036,-79.5773246014579,371
"24986",35201758,35,43.6682433905261,-79.5813293711942,544
"24987",35201759,35,43.6636417396321,-79.582666696449,815
"24988",35201760,35,43.6610483763401,-79.5859204283478,430
"24989",35201761,35,43.6587843972424,-79.5848040918859,510
"24990",35201762,35,43.6529181801335,-79.5884176701269,838
"24991",35201779,35,43.6769441954708,-79.5691278857033,2647
"24992",35201781,35,43.6814537810066,-79.5687835156286,438
"24993",35201782,35,43.6813506503845,-79.5717946101802,221
"24994",35201783,35,43.6837679961084,-79.5709813488065,376
"24995",35201784,35,43.6850326227415,-79.5692156824849,782
"24996",35201785,35,43.6853146519833,-79.5667200882275,580
"24997",35201786,35,43.6882407205546,-79.5664267470088,456
"24998",35201787,35,43.6909784635622,-79.5653515028162,498
"24999",35201788,35,43.6919957086767,-79.5601565191987,441
"25000",35201789,35,43.6947339761366,-79.5618115990259,1022
"25001",35201790,35,43.6959637008374,-79.5629680461467,344
"25002",35201791,35,43.6960769349931,-79.5644336726986,749
"25003",35201792,35,43.6991348638104,-79.5582122237957,419
"25004",35201793,35,43.7003361451291,-79.5548423210593,313
"25005",35201802,35,43.6884807460613,-79.5575183163695,418
"25006",35201803,35,43.6877622866032,-79.5526769326009,375
"25007",35201804,35,43.6846594346238,-79.5504678970393,441
"25008",35201805,35,43.6859115002326,-79.5463421119425,651
"25009",35201806,35,43.6846293039904,-79.5449673852663,521
"25010",35201807,35,43.689947523499,-79.5467254115377,668
"25011",35201816,35,43.7017016594613,-79.551203107204,472
"25012",35201817,35,43.7039309071227,-79.5555944809766,474
"25013",35201818,35,43.7123414062197,-79.5493502041254,515
"25014",35201819,35,43.7140692890402,-79.5500380575888,380
"25015",35201820,35,43.7148921482423,-79.5456887071721,542
"25016",35201822,35,43.7192802020197,-79.5542878330802,907
"25017",35201823,35,43.7219820740857,-79.5515507558188,434
"25018",35201824,35,43.7234513411482,-79.5535964082595,441
"25019",35201825,35,43.7263015758808,-79.5532361608614,630
"25020",35201826,35,43.7244525352713,-79.5573790671268,458
"25021",35201827,35,43.7228735984185,-79.5616459556072,412
"25022",35201828,35,43.7253301302977,-79.5626480318945,439
"25023",35201829,35,43.7227563954447,-79.5661769912314,472
"25024",35201830,35,43.7220946842172,-79.5697795475631,428
"25025",35201831,35,43.7195889112313,-79.5665365298062,330
"25026",35201832,35,43.7175473818458,-79.5684399471318,261
"25027",35201833,35,43.7169947962207,-79.5649719142345,422
"25028",35201834,35,43.7144560138942,-79.5654908635122,453
"25029",35201835,35,43.715572560558,-79.5605674081574,1217
"25030",35201838,35,43.7195172909667,-79.5587841437766,582
"25031",35201839,35,43.7195675715982,-79.5626108975604,456
"25032",35201840,35,43.720606056833,-79.5779826733237,572
"25033",35201841,35,43.7251226040421,-79.56992949464,472
"25034",35201842,35,43.724747505613,-79.5754235390192,608
"25035",35201843,35,43.7273377285149,-79.5720585121701,471
"25036",35201844,35,43.7305040218664,-79.5727464406708,531
"25037",35201845,35,43.7292991963632,-79.5678477547327,435
"25038",35201846,35,43.7315392707406,-79.5684412943363,614
"25039",35201847,35,43.7327494515331,-79.5723641106865,436
"25040",35201848,35,43.7270460962242,-79.5671518025371,386
"25041",35201849,35,43.7297816643022,-79.5763673216375,699
"25042",35201850,35,43.7265029443942,-79.5781927753705,436
"25043",35201851,35,43.7291589525717,-79.5813094648525,1280
"25044",35201852,35,43.7311611890097,-79.583516655867,340
"25045",35201853,35,43.7333552102444,-79.5846944265336,686
"25046",35201854,35,43.7355248511513,-79.5865375377313,1750
"25047",35201855,35,43.7377584723403,-79.5856568046274,399
"25048",35201856,35,43.7387143094434,-79.5837477503183,1216
"25049",35201857,35,43.7375857413211,-79.5780532813511,966
"25050",35201858,35,43.7407383198401,-79.5780992427098,464
"25051",35201859,35,43.7402689458592,-79.5737099494414,491
"25052",35201860,35,43.7435979263451,-79.5760341007612,648
"25053",35201861,35,43.7428199765413,-79.5724125508377,421
"25054",35201862,35,43.7398454350749,-79.5686740470906,619
"25055",35201863,35,43.7352195530339,-79.5688263850306,847
"25056",35201864,35,43.7372861374823,-79.575663070684,591
"25057",35201868,35,43.7454776915307,-79.5556491553331,880
"25058",35201869,35,43.745770258254,-79.5592513306683,457
"25059",35201872,35,43.7499399697417,-79.560738437734,603
"25060",35201874,35,43.7496751021439,-79.5645127093674,1091
"25061",35201875,35,43.7488666840046,-79.5670942319402,1189
"25062",35201876,35,43.7457513342891,-79.5633447162745,1805
"25063",35201877,35,43.7519299888061,-79.569135039874,266
"25064",35201879,35,43.7560102463496,-79.5747368845785,357
"25065",35201880,35,43.7556831861184,-79.579297726858,538
"25066",35201881,35,43.7576033710932,-79.5748320506297,561
"25067",35201882,35,43.7580167794312,-79.5720165363561,469
"25068",35201883,35,43.7572608368732,-79.5687060057615,760
"25069",35201884,35,43.7553608657481,-79.5652843043547,442
"25070",35201885,35,43.7534176932711,-79.5669503433913,482
"25071",35201886,35,43.7528901595294,-79.5631126196558,613
"25072",35201887,35,43.7531567411379,-79.5606095525227,420
"25073",35201888,35,43.7511356472008,-79.5568030350273,888
"25074",35201889,35,43.757380703139,-79.56459361504,636
"25075",35201890,35,43.7619734776999,-79.5623172468289,844
"25076",35201892,35,43.7493822821564,-79.5503287528071,1036
"25077",35201893,35,43.7478662219814,-79.5472335260274,455
"25078",35201894,35,43.746970019608,-79.5512659868079,623
"25079",35201895,35,43.7443685755257,-79.5466552505562,434
"25080",35201896,35,43.7460583918537,-79.5455291800634,407
"25081",35201900,35,43.7441913138515,-79.5345529080967,400
"25082",35201901,35,43.743854751751,-79.5386980518955,426
"25083",35201902,35,43.7444521591208,-79.5399830856486,525
"25084",35201903,35,43.7408761100022,-79.5444951697089,1447
"25085",35201904,35,43.7396111945058,-79.5428126002968,617
"25086",35201905,35,43.7402639845925,-79.5388216087032,402
"25087",35201906,35,43.7372659341836,-79.5361730974831,374
"25088",35201907,35,43.7363320621,-79.5383820118774,496
"25089",35201908,35,43.7366014659888,-79.5428891801796,497
"25090",35201909,35,43.7353932504621,-79.5457974276226,370
"25091",35201912,35,43.7285221781781,-79.5477874592926,500
"25092",35201913,35,43.7270970168659,-79.5395352557166,428
"25093",35201914,35,43.7206781747738,-79.5386844010692,263
"25094",35201915,35,43.7226642001169,-79.5355397771822,373
"25095",35201919,35,43.7171479936105,-79.534776228917,450
"25096",35201920,35,43.7110256914554,-79.5325675647021,1341
"25097",35201935,35,43.7092708677716,-79.5175237959541,472
"25098",35201936,35,43.7109617345348,-79.5204000166501,482
"25099",35201937,35,43.7115661948866,-79.5249835849532,465
"25100",35201938,35,43.7078399683437,-79.5254959849334,826
"25101",35201939,35,43.7125579227922,-79.5160376940248,497
"25102",35201940,35,43.7098259078806,-79.514031937756,505
"25103",35201950,35,43.7126780390003,-79.5004182387612,487
"25104",35201951,35,43.7130666388073,-79.4942396306202,608
"25105",35201952,35,43.716580965673,-79.4949668575407,459
"25106",35201953,35,43.715504941808,-79.5009165385775,522
"25107",35201955,35,43.7120492862548,-79.5043757235165,499
"25108",35201958,35,43.7226637950874,-79.49006022883,589
"25109",35201959,35,43.7214656050407,-79.4997193775563,711
"25110",35201960,35,43.7225150882216,-79.4949660570556,1081
"25111",35201961,35,43.7267302868319,-79.4928376142737,840
"25112",35201962,35,43.7245569233248,-79.4988629180052,534
"25113",35201963,35,43.7279890414671,-79.500330105204,449
"25114",35201964,35,43.7252822309762,-79.5037851011955,477
"25115",35201965,35,43.7295028453703,-79.5037961172095,606
"25116",35201966,35,43.7315776844849,-79.5055772036487,592
"25117",35201967,35,43.7335350802365,-79.502633888573,259
"25118",35201968,35,43.7349829805342,-79.5071582013992,392
"25119",35201969,35,43.737825212363,-79.5048848767455,322
"25120",35201970,35,43.7374686334939,-79.5075255489427,482
"25121",35201971,35,43.7392623978656,-79.5070368207951,429
"25122",35201972,35,43.7372196242077,-79.510842276821,1341
"25123",35201973,35,43.7409768464462,-79.5100719982181,801
"25124",35201976,35,43.7448838209026,-79.5105863172716,654
"25125",35201977,35,43.7471083906179,-79.5117027586586,1373
"25126",35201979,35,43.744852372194,-79.505998409892,548
"25127",35201983,35,43.7432461505623,-79.5033689984779,335
"25128",35201984,35,43.7418264762757,-79.5044064182405,614
"25129",35201985,35,43.7423610388204,-79.5065229218817,263
"25130",35201986,35,43.7399154888342,-79.5025632605178,393
"25131",35201987,35,43.7378315997746,-79.498673893815,810
"25132",35201988,35,43.7386981139232,-79.4986350326958,280
"25133",35201989,35,43.7407660988968,-79.4935633071968,544
"25134",35201992,35,43.7420297029648,-79.4873134012914,401
"25135",35201993,35,43.7435128334598,-79.4886028774057,910
"25136",35201996,35,43.7479514524124,-79.4909875609469,489
"25137",35201997,35,43.7470803274658,-79.4941043746225,477
"25138",35201998,35,43.7499837320136,-79.4917190147145,525
"25139",35201999,35,43.7508509397171,-79.4895253997249,878
"25140",35202000,35,43.7535876999509,-79.4937354616325,612
"25141",35202001,35,43.7542501961157,-79.4899117705512,1437
"25142",35202002,35,43.7558244677324,-79.4929132238447,681
"25143",35202003,35,43.7582644479578,-79.4909817601743,1108
"25144",35202004,35,43.7565088334075,-79.4961993798967,804
"25145",35202005,35,43.7589613470541,-79.4973088857745,457
"25146",35202006,35,43.7609973875664,-79.4965946335172,331
"25147",35202007,35,43.7609587058348,-79.4919882781539,580
"25148",35202013,35,43.7675772421475,-79.4984397261878,2078
"25149",35202016,35,43.7653990711586,-79.5075200436939,1064
"25150",35202017,35,43.7622716978518,-79.5021967689724,3410
"25151",35202018,35,43.7617227746918,-79.5084134676513,1305
"25152",35202019,35,43.7597727592958,-79.5089900405367,460
"25153",35202020,35,43.7591527356326,-79.5120010524694,410
"25154",35202021,35,43.7577074306086,-79.5116182226988,768
"25155",35202022,35,43.7568762469082,-79.510245691432,432
"25156",35202023,35,43.7550592818597,-79.5092665500659,1428
"25157",35202024,35,43.7537894600544,-79.505321392029,881
"25158",35202025,35,43.7518869254925,-79.5015523198375,628
"25159",35202026,35,43.7522541044216,-79.498775078252,492
"25160",35202027,35,43.7548667280012,-79.502448958003,398
"25161",35202028,35,43.757094614569,-79.5017621805584,273
"25162",35202029,35,43.7482765195171,-79.4977451281696,780
"25163",35202030,35,43.7439738858974,-79.4947545127894,1057
"25164",35202031,35,43.74997459315,-79.5096440493344,877
"25165",35202035,35,43.7494036295845,-79.5192769551806,697
"25166",35202036,35,43.7520612340434,-79.5176988370887,583
"25167",35202037,35,43.7506537481239,-79.5213768973131,405
"25168",35202040,35,43.7559242937349,-79.5186757415071,574
"25169",35202042,35,43.7581896161434,-79.51681335426,1163
"25170",35202045,35,43.7607988499306,-79.5177044785303,450
"25171",35202046,35,43.7629040161708,-79.5201215174704,1410
"25172",35202047,35,43.763576962747,-79.5174117421945,468
"25173",35202048,35,43.7609485220051,-79.5136960236939,359
"25174",35202049,35,43.7634031813661,-79.5118918872711,474
"25175",35202050,35,43.765660818258,-79.5151413541895,1128
"25176",35202051,35,43.765246575994,-79.5099583058353,779
"25177",35202055,35,43.7672910137448,-79.5211074513368,863
"25178",35202056,35,43.7649671954616,-79.5240761846415,1088
"25179",35202057,35,43.761381920593,-79.5257149715214,1159
"25180",35202058,35,43.7690553614564,-79.5294993498296,961
"25181",35202059,35,43.7706738979528,-79.525678482794,762
"25182",35202065,35,43.7740667267262,-79.5236739861202,2029
"25183",35202066,35,43.7508699870085,-79.523758105754,845
"25184",35202067,35,43.7500778240004,-79.5241106549772,264
"25185",35202071,35,43.7447590479892,-79.5164740877717,1111
"25186",35202072,35,43.7414357869893,-79.5181713758491,404
"25187",35202075,35,43.7399285514168,-79.5222917924213,564
"25188",35202079,35,43.7275431846774,-79.5125337658734,308
"25189",35202080,35,43.7265217993303,-79.5113924816493,544
"25190",35202084,35,43.7247915010772,-79.5072763388422,402
"25191",35202085,35,43.7276228345236,-79.5092532316436,1100
"25192",35202086,35,43.7308307823391,-79.5099714859172,1267
"25193",35202087,35,43.7222774491377,-79.5055304374482,783
"25194",35202088,35,43.7200277753413,-79.5062560583936,783
"25195",35202089,35,43.7207658963227,-79.5028370344897,584
"25196",35202090,35,43.7196060535903,-79.5165001988848,388
"25197",35202091,35,43.7215195835927,-79.5177531104397,524
"25198",35202096,35,43.7533324837871,-79.5172527220621,1032
"25199",35202097,35,43.7779739353167,-79.4980679675795,447
"25200",35202098,35,43.7513869828357,-79.4671680360702,2043
"25201",35202100,35,43.7661963842779,-79.4608354331337,395
"25202",35202101,35,43.7640338033602,-79.4604756410802,401
"25203",35202102,35,43.7620924772339,-79.4598863392617,623
"25204",35202103,35,43.7627497519427,-79.4643256132568,587
"25205",35202104,35,43.7599500300537,-79.4629760095098,554
"25206",35202105,35,43.7595700283922,-79.4578327209898,443
"25207",35202106,35,43.7566717878006,-79.4621064672643,586
"25208",35202107,35,43.7572013315824,-79.4571311963786,371
"25209",35202108,35,43.7533934153696,-79.4553417746686,1316
"25210",35202109,35,43.7527056162695,-79.4607228769885,969
"25211",35202110,35,43.7503574502863,-79.4560623630091,801
"25212",35202111,35,43.7476699850532,-79.4517119605584,499
"25213",35202112,35,43.7520818890785,-79.4488101522088,941
"25214",35202113,35,43.7510686706436,-79.4452374315136,649
"25215",35202114,35,43.7476004699692,-79.4462329939939,452
"25216",35202115,35,43.7466649244887,-79.4429022265489,531
"25217",35202116,35,43.7434299718384,-79.4447083653211,493
"25218",35202117,35,43.7451267098557,-79.438772290569,601
"25219",35202118,35,43.7423048139163,-79.4380821869339,531
"25220",35202119,35,43.742748157074,-79.4362642497312,884
"25221",35202120,35,43.739502213837,-79.4360529679202,989
"25222",35202121,35,43.7405850930041,-79.4331353132933,564
"25223",35202122,35,43.7409256634013,-79.4289699964024,599
"25224",35202123,35,43.7365281981863,-79.4298697461507,644
"25225",35202124,35,43.7349216651416,-79.4276601472362,578
"25226",35202125,35,43.7325172470489,-79.4313039439835,699
"25227",35202126,35,43.7317373764532,-79.4264017413874,708
"25228",35202127,35,43.7299231595369,-79.4299803932944,485
"25229",35202128,35,43.7278169224812,-79.4280561664805,677
"25230",35202129,35,43.7253313993452,-79.4295210480397,547
"25231",35202130,35,43.7238699138879,-79.4277947013844,499
"25232",35202131,35,43.7234223956552,-79.4324216453529,885
"25233",35202132,35,43.7214438615507,-79.4319243812937,1678
"25234",35202133,35,43.7201856043114,-79.4362762673193,743
"25235",35202134,35,43.7232649562609,-79.43656126681,778
"25236",35202135,35,43.7218037923366,-79.4404262145111,672
"25237",35202136,35,43.7213327140085,-79.4437939697652,528
"25238",35202137,35,43.7208592071157,-79.4475683061101,1391
"25239",35202138,35,43.7184695236667,-79.4512838852986,442
"25240",35202139,35,43.7206159885531,-79.4524346207218,551
"25241",35202140,35,43.7156129925341,-79.4533220724854,3413
"25242",35202141,35,43.7226779000091,-79.4529251572086,416
"25243",35202145,35,43.7314240009018,-79.4368360983765,764
"25244",35202147,35,43.7321405746683,-79.4339908365293,714
"25245",35202149,35,43.727716968295,-79.4343729127676,610
"25246",35202150,35,43.7256270438297,-79.4343502592417,467
"25247",35202151,35,43.7265849967995,-79.4391579498745,514
"25248",35202152,35,43.7333354246897,-79.4440395967384,3603
"25249",35202153,35,43.7346787072009,-79.4419979032308,515
"25250",35202154,35,43.7370435005715,-79.4451078528863,327
"25251",35202155,35,43.7372429027624,-79.4472873771102,579
"25252",35202156,35,43.7407327909101,-79.4463876514522,547
"25253",35202157,35,43.7407239827684,-79.4489435778639,376
"25254",35202158,35,43.7449244948155,-79.4500583248733,457
"25255",35202159,35,43.7386677042695,-79.4745879086519,1744
"25256",35202160,35,43.7355103851724,-79.4671559051535,475
"25257",35202161,35,43.734829432916,-79.462388439216,833
"25258",35202162,35,43.7316228087807,-79.4644927500319,716
"25259",35202163,35,43.7297665445985,-79.4608984938427,634
"25260",35202164,35,43.729620955477,-79.466196868848,830
"25261",35202165,35,43.7275206853798,-79.4678764867677,945
"25262",35202166,35,43.7314509254763,-79.4704988472378,452
"25263",35202167,35,43.7318717474009,-79.4793969489542,470
"25264",35202168,35,43.7325885123662,-79.4822634169128,407
"25265",35202169,35,43.7320959345161,-79.4849611211455,523
"25266",35202170,35,43.7334843780502,-79.4875864772152,445
"25267",35202171,35,43.7354326555846,-79.4854394414339,366
"25268",35202172,35,43.7384701205188,-79.4869825135217,863
"25269",35202173,35,43.7364976474531,-79.4918089082267,818
"25270",35202174,35,43.7333549662586,-79.4917733525091,311
"25271",35202175,35,43.7314941106978,-79.4970209678345,353
"25272",35202176,35,43.7294182553833,-79.4961615073314,401
"25273",35202177,35,43.7304741367166,-79.489328725677,629
"25274",35202178,35,43.7292302217617,-79.4851719714429,983
"25275",35202179,35,43.7269846506097,-79.4849793683628,586
"25276",35202180,35,43.7260118029954,-79.4882544435307,995
"25277",35202181,35,43.7277974769643,-79.4820877607756,695
"25278",35202183,35,43.7216612603091,-79.4753445030341,534
"25279",35202184,35,43.7200400413913,-79.4793058554506,873
"25280",35202185,35,43.7165617868003,-79.479125121318,175
"25281",35202186,35,43.7166187047827,-79.4770736851377,455
"25282",35202187,35,43.7156212211074,-79.4737229110158,500
"25283",35202188,35,43.7112777494905,-79.4730702482745,313
"25284",35202189,35,43.7103583873838,-79.4769403579464,428
"25285",35202210,35,43.6972148897624,-79.4713473693474,324
"25286",35202211,35,43.6948506069143,-79.4687270508138,298
"25287",35202212,35,43.6948002891757,-79.4630207923809,571
"25288",35202213,35,43.6946825048495,-79.4605886978065,560
"25289",35202214,35,43.6970601694184,-79.4587925067178,421
"25290",35202215,35,43.6951875602495,-79.4571572582284,528
"25291",35202216,35,43.6961346343823,-79.4546365683929,456
"25292",35202217,35,43.6973049915577,-79.4523415989771,405
"25293",35202218,35,43.6988320102364,-79.4548694686076,466
"25294",35202222,35,43.7002222996087,-79.4458257127995,729
"25295",35202223,35,43.699772258834,-79.4427894195936,604
"25296",35202224,35,43.6986546846948,-79.4423501147956,341
"25297",35202225,35,43.6978896472946,-79.4420254313125,437
"25298",35202226,35,43.6963804124068,-79.4410176830796,427
"25299",35202227,35,43.6970980545475,-79.4386823171375,485
"25300",35202228,35,43.6947678552108,-79.4372702049637,561
"25301",35202229,35,43.6940577629246,-79.4400659232672,439
"25302",35202230,35,43.6921910394989,-79.4385868137175,340
"25303",35202231,35,43.6939331763184,-79.4425229866746,398
"25304",35202232,35,43.6921315990996,-79.4423428929067,519
"25305",35202233,35,43.690268286817,-79.4415108334465,464
"25306",35202234,35,43.6917144468034,-79.4455469347509,628
"25307",35202235,35,43.693744007471,-79.4461408252833,485
"25308",35202236,35,43.6955893545686,-79.4461651636875,442
"25309",35202237,35,43.6960254722978,-79.4438435420393,887
"25310",35202238,35,43.6973688601595,-79.4461304817756,437
"25311",35202239,35,43.6970165485435,-79.4492781651124,514
"25312",35202240,35,43.6987821762407,-79.4479277685572,525
"25313",35202241,35,43.6955307306509,-79.4483611133658,875
"25314",35202242,35,43.6940142581992,-79.4484487170723,446
"25315",35202243,35,43.6940535641721,-79.450979497889,572
"25316",35202244,35,43.6923449497584,-79.4510103546885,523
"25317",35202245,35,43.6934029446432,-79.4539632139333,676
"25318",35202246,35,43.691043584908,-79.4536381461281,397
"25319",35202247,35,43.6906883913825,-79.4502237530395,464
"25320",35202248,35,43.6919615063249,-79.455489765787,443
"25321",35202249,35,43.6917742482355,-79.4564751641359,340
"25322",35202251,35,43.6914309574084,-79.4357635368767,482
"25323",35202252,35,43.6907863881085,-79.4343878056466,338
"25324",35202254,35,43.6946095521967,-79.4297480387959,435
"25325",35202255,35,43.6975050112068,-79.4340201107306,453
"25326",35202256,35,43.6982061622287,-79.4317092014762,480
"25327",35202257,35,43.6986282412222,-79.4292619275727,564
"25328",35202258,35,43.6995183164706,-79.4269323867579,530
"25329",35202261,35,43.7031226837862,-79.4286738916171,494
"25330",35202262,35,43.7023194008303,-79.4241010898946,725
"25331",35202263,35,43.7036705969505,-79.4242827657117,625
"25332",35202264,35,43.704412127475,-79.4243763477064,686
"25333",35202265,35,43.7043290179101,-79.4223517471769,840
"25334",35202266,35,43.7059203572786,-79.4253488844943,613
"25335",35202267,35,43.7067498616225,-79.4225499299096,677
"25336",35202268,35,43.7081723142888,-79.4248960655448,617
"25337",35202269,35,43.7110787321066,-79.423561792418,897
"25338",35202270,35,43.7089878458987,-79.4295096186247,571
"25339",35202271,35,43.7106033329629,-79.4319777077939,426
"25340",35202272,35,43.7124647496843,-79.4330705296491,565
"25341",35202273,35,43.7140641868585,-79.4298425618648,686
"25342",35202274,35,43.7165023601106,-79.4306371210448,763
"25343",35202275,35,43.7183089405901,-79.4311776499276,586
"25344",35202276,35,43.715645493305,-79.4341512986434,646
"25345",35202277,35,43.7146660748948,-79.4388912439812,556
"25346",35202278,35,43.7162457675939,-79.4397724228255,704
"25347",35202279,35,43.718125791707,-79.4414424345746,1310
"25348",35202280,35,43.7181359473695,-79.4438071076262,189
"25349",35202281,35,43.7134478138477,-79.4414133194317,631
"25350",35202282,35,43.7129619801841,-79.4443411866585,473
"25351",35202283,35,43.7134436888708,-79.4484353425375,543
"25352",35202284,35,43.7119770496738,-79.4514331459649,561
"25353",35202285,35,43.7115221617149,-79.4559648696735,1400
"25354",35202286,35,43.7091312463477,-79.4563874832812,269
"25355",35202287,35,43.7070124779526,-79.4585791506891,409
"25356",35202288,35,43.7077780933493,-79.4627491028741,314
"25357",35202289,35,43.7059486060515,-79.4631263251,294
"25358",35202290,35,43.7062558576119,-79.466530525439,1366
"25359",35202293,35,43.7098700157606,-79.4661725181663,433
"25360",35202294,35,43.7101743435868,-79.4618503710053,393
"25361",35202295,35,43.7228067893304,-79.4602827960464,555
"25362",35202296,35,43.706270655302,-79.4566907667057,435
"25363",35202297,35,43.7061169079051,-79.4512555391156,497
"25364",35202298,35,43.7054778518454,-79.4474476559194,399
"25365",35202299,35,43.7089062817425,-79.4494339265833,498
"25366",35202300,35,43.7066861746558,-79.4434808827993,533
"25367",35202301,35,43.7092264906676,-79.4437600309952,631
"25368",35202302,35,43.7101585077833,-79.4386917683223,556
"25369",35202303,35,43.7128841014409,-79.4381687946094,474
"25370",35202304,35,43.7079972504429,-79.4352779836284,570
"25371",35202305,35,43.7070458412096,-79.4306764677662,658
"25372",35202306,35,43.7045706377735,-79.4298807826059,496
"25373",35202307,35,43.7059383390509,-79.428031708147,399
"25374",35202309,35,43.7009080193791,-79.433959277944,627
"25375",35202310,35,43.6997198460107,-79.4384236767222,437
"25376",35202311,35,43.7014553080761,-79.439250116785,500
"25377",35202316,35,43.7036133791205,-79.4386543675633,918
"25378",35202321,35,43.7184042648591,-79.4270846241252,509
"25379",35202322,35,43.7154349129661,-79.4267183302106,554
"25380",35202323,35,43.7174093817878,-79.4244623193421,369
"25381",35202324,35,43.7137895793702,-79.4251942112403,376
"25382",35202325,35,43.7131912685308,-79.4186898367655,641
"25383",35202326,35,43.7113053285431,-79.4146987862682,473
"25384",35202327,35,43.7139821005257,-79.414386680014,560
"25385",35202328,35,43.7130201048592,-79.4092110068954,548
"25386",35202336,35,43.7137000193565,-79.4042495489973,512
"25387",35202337,35,43.7151933823483,-79.4012949455143,425
"25388",35202338,35,43.7171485828666,-79.4031120451017,397
"25389",35202339,35,43.7178370856677,-79.3998560945095,457
"25390",35202340,35,43.7196902858505,-79.4026492420404,424
"25391",35202341,35,43.7182803941887,-79.406401641358,515
"25392",35202342,35,43.720890875745,-79.4087930288369,961
"25393",35202343,35,43.723111662594,-79.4077672659847,525
"25394",35202344,35,43.7251894553222,-79.4076351801796,604
"25395",35202345,35,43.7259081154284,-79.4042895319649,779
"25396",35202346,35,43.7240864638094,-79.403370950688,913
"25397",35202347,35,43.7226165419558,-79.403286755159,410
"25398",35202348,35,43.724383871849,-79.3974088508188,465
"25399",35202349,35,43.7218422558592,-79.3968805639058,455
"25400",35202350,35,43.7193843691366,-79.3956355726806,685
"25401",35202351,35,43.7226548272033,-79.39144559943,460
"25402",35202352,35,43.7257060612381,-79.3929098921166,488
"25403",35202353,35,43.7284000832656,-79.3929489578156,515
"25404",35202354,35,43.728913213424,-79.3962896818471,390
"25405",35202355,35,43.7312697204231,-79.3936294275075,842
"25406",35202356,35,43.7303983699886,-79.3977674817166,517
"25407",35202357,35,43.733091550251,-79.3967904094689,553
"25408",35202358,35,43.7316379726768,-79.4001405696245,461
"25409",35202359,35,43.7328142843326,-79.4027446072261,559
"25410",35202360,35,43.7310192923102,-79.4055863642486,539
"25411",35202361,35,43.7336723885692,-79.4067423193994,452
"25412",35202362,35,43.7350737974134,-79.4059369573755,294
