ED_ID,Province,PRUID,ED_Name,x,y,lat,lng,Address,City,Postal_Code
168,British Columbia,BC,VICTORIA GENERAL HOSPITAL,-123.4365882,48.46724082,48.46724082,-123.4365882,1 HOSPITAL WAY,VICTORIA,V8Z6R5
169,British Columbia,BC,WRINCH MEMORIAL HOSPITAL,-127.6669148,55.25417423,55.25417423,-127.6669148,2510 HWY 62,HAZELTON,V0J1Y0
170,British Columbia,BC,WHISTLER HEALTH CARE CENTRE,-122.9550756,50.12007135,50.12007135,-122.9550756,4380 LORIMER RD,WHISTLER,V8E1A7
171,British Columbia,BC,BINGHAM MEMORIAL HOSPITAL,-117.6607123,49.32406193,49.32406193,-117.6607123,507 8TH AVE,MATHESON,V1N1N7
172,British Columbia,BC,GREY BRUCE HEALTH SERVICES - LION'S HEAD HOSPITAL,-81.249129,44.98647991,44.98647991,-81.249129,22 MOORE STREET,LION'S HEAD ,V8C1G7
173,British Columbia,BC,RW LARGE MEMORIAL HOSPITAL,-128.1435691,52.16166926,52.16166926,-128.1435691,88 WAGLISLA ST,BELLA BELLA,V0T1Z0
174,British Columbia,BC,WEST COAST GENERAL HOSPITAL,-124.7821511,49.24885036,49.24885036,-124.7821511,3949 PORT ALBERNI HWY,PORT ALBERNI,V9Y4S1
175,Manitoba,MB,ALTONA COMMUNITY MEMORIAL HEALTH CENTRE,-97.55159434,49.10712027,49.10712027,-97.55159434,240 5 AVE NE,ALTONA,R0G0B0
176,Manitoba,MB,ARBORG AND DISTRICTS HEALTH CENTRE,-97.22617608,50.90618269,50.90618269,-97.22617608,234 GISLASON DRIVE,ARBORG,R0C0A0
177,Manitoba,MB,BALDUR HEALTH CENTRE,-99.23885435,49.38493814,49.38493814,-99.23885435,531 ELIZABETH AVE E,BALDUR,R0K0B0
178,Manitoba,MB,BETHESDA HOSPITAL,-96.67941798,49.52974181,49.52974181,-96.67941798,316 HENRY ST,STEINBACH,R5G0P9
179,Manitoba,MB,ASHERN - LAKESHORE GENERAL HOSPITAL,-98.33057915,51.17355778,51.17355778,-98.33057915,"1 STEENSON DR, BOX 110",ASHERN,R0C0E0
180,Manitoba,MB,BIRTLE HEALTH CENTRE,-101.0510203,50.40546855,50.40546855,-101.0510203,843 GERTRUDE ST,BIRTLE,R0M0C0
181,Manitoba,MB,BEAUSEJOUR DISTRICT HOSPITAL,-96.49052936,50.08730282,50.08730282,-96.49052936,151 1ST SREET S,BEAUSEJOUR,R0E0C0
182,Manitoba,MB,BOISSEVAIN HEALTH CENTRE,-100.0595314,49.22530865,49.22530865,-100.0595314,305 MILL RD,BOISSEVAIN,R0K0E0
183,Manitoba,MB,BRANDON REGIONAL HEALTH CENTRE,-99.93687701,49.8405419,49.8405419,-99.93687701,150 MCTAVISH AVE EAST,BRANDON,R7A2B3
184,Manitoba,MB,CARBERRY PLAINS DISTRICT HEALTH CENTRE,-99.34104943,49.89358468,49.89358468,-99.34104943,340 TORONTO STREET,CARBERRY,R0K0H0
185,Manitoba,MB,BOUNDARY TRAILS HEALTH CENTRE,-98.00153396,49.192471,49.192471,-98.00153396,HWY 3 AND MANITOBA 14,WINKLER,R6W1H8
186,Manitoba,MB,CARMAN MEMORIAL HOSPITAL,-98.00718521,49.49709203,49.49709203,-98.00718521,350 4 ST SW,CARMAN,R0G0J0
187,Manitoba,MB,CENTRE MEDICO SOCIAL DE SALABERRY DISTRICT HEALTH CENTRE,-96.98944455,49.4354534,49.4354534,-96.98944455,354 PREFONTAINE AVENUE,SAINT PIERRE JOLYS,R0A1V0
188,Manitoba,MB,CHURCHILL HEALTH CENTRE,-94.17069114,58.77149745,58.77149745,-94.17069114,162 LA VERENDRYE AVE,CHURCHILL,R0B0E0
189,Manitoba,MB,DAUPHIN REGIONAL HEALTH CENTRE,-100.0618828,51.14704457,51.14704457,-100.0618828,625 3RD STREET SW,DAUPHIN,R7N1R7
190,Manitoba,MB,DELORAINE HEALTH CENTRE,-100.4983254,49.19402253,49.19402253,-100.4983254,109 KELLETT ST,DELORAINE,R0M0M0
191,Manitoba,MB,EMERSON HOSPITAL,-97.2157069,49.00511748,49.00511748,-97.2157069,26 MAIN ST,EMERSON,R0A0L0
192,Manitoba,MB,ERICKSON DISTRICT HEALTH CENTRE,-99.90865263,50.49643496,50.49643496,-99.90865263,60 QUEEN ELIZABETH ST,ERICKSON,R0J0P0
193,Manitoba,MB,EM CROWE MEMORIAL HOSPITAL,-98.10476733,50.86398762,50.86398762,-98.10476733,40 RAILWAY AVENUE,ERIKSDALE,R0C0W0
194,Manitoba,MB,GILLAM HOSPITAL,-94.70832791,56.34677528,56.34677528,-94.70832791,115 GILLAM DRIVE,GILLAM,R0B0L0
195,Manitoba,MB,GIMLI COMMUNITY HEALTH CENTRE (JOHNSON MEMORIAL HOSPITAL),-96.99332939,50.62797262,50.62797262,-96.99332939,120-6th AVENUE,GIMLI,R0C1B0
196,Manitoba,MB,FLIN FLON GENERAL HOSPITAL,-101.877314,54.76560567,54.76560567,-101.877314,50 CHURCH STREET,FLIN FLON,R8A1N2
197,Manitoba,MB,GLENBORO HEALTH DISTRICT HOSPITAL,-99.28586516,49.56005664,49.56005664,-99.28586516,219 MURRAY AVENUE,GLENBORO,R0K0X0
198,Manitoba,MB,GLADSTONE HEALTH CENTRE,-98.94375191,50.22538319,50.22538319,-98.94375191,24 MILL ST,GLADSTONE,R0J0T0
199,Manitoba,MB,HAMIOTA DISTRICT HEALTH CENTRE,-100.5903521,50.1816434,50.1816434,-100.5903521,177 BIRCH AVE,HAMIOTA,R0M0T0
200,Manitoba,MB,GRACE GENERAL HOSPITAL,-97.27479303,49.88250497,49.88250497,-97.27479303,300 BOOTH DR,WINNIPEG,R3J3M7
201,Manitoba,MB,GRANDVIEW DISTRICT HOSPITAL,-100.7290664,51.12609136,51.12609136,-100.7290664,64 MILL ST,GRANDVIEW,R0L0Y0
202,Manitoba,MB,HEALTH SCIENCES CENTRE,-97.15650334,49.90309206,49.90309206,-97.15650334,700 WILLIAM AVENUE,WINNIPEG,R3E3J7
203,Manitoba,MB,LYNN LAKE HOSPITAL,-101.0434382,56.8577222,56.8577222,-101.0434382,64 CAMP ST,LYNN LAKE,R0B0W0
204,Manitoba,MB,MACGREGOR AND DISTRICT HEALTH CENTRE,-98.77511674,49.9623851,49.9623851,-98.77511674,87 GRAFTON ST,MACGREGOR,R0H0R0
205,Manitoba,MB,MELITA HEALTH CENTRE,-100.9979676,49.26983106,49.26983106,-100.9979676,147 SUMMIT ST,MELITA,R0M1L0
206,Manitoba,MB,MISERICORDIA HEALTH CENTRE,-97.16040294,49.8788355,49.8788355,-97.16040294,99 CORNISH AVE,WINNIPEG,R3C1A2
207,Manitoba,MB,LORNE MEMORIAL HOSPITAL,-98.79290255,49.40177144,49.40177144,-98.79290255,9 2ST N,SWAN LAKE,R0G2S0
208,Manitoba,MB,MINNEDOSA HEALTH CENTRE,-99.88313418,50.22745264,50.22745264,-99.88313418,334 1 ST SW,MINNEDOSA,R0J1E0
209,Manitoba,MB,NEEPAWA HEALTH CENTRE (MEMORIAL HOSPITAL),-99.46224093,50.23442295,50.23442295,-99.46224093,500 HOSPITAL ST,NEEPAWA,R0J1H0
210,Manitoba,MB,MORRIS GENERAL HOSPITAL,-97.36079538,49.35282506,49.35282506,-97.36079538,215 RAILROAD AVE ,MORRIS,R0G1K0
211,Manitoba,MB,PEMBINA-MANITOU HEALTH CENTRE,-98.51897508,49.23829352,49.23829352,-98.51897508,232 CARRIE ST,MANITOU,R0G1G0
212,Manitoba,MB,PINAWA HOSPITAL,-95.88241701,50.15189192,50.15189192,-95.88241701,30 VANIER DRIVE,PINAWA,R0E1L0
213,Manitoba,MB,NOTRE-DAME HEALTH CENTRE,-98.5610581,49.53150917,49.53150917,-98.5610581,39 ROCH ST,NOTRE DAME DE LOURDES,R0G1M0
214,Manitoba,MB,MCCREARY/ALONSA HEALTH CENTRE,-99.40293679,50.78267578,50.78267578,-99.40293679,613 PROVINCAL TRUNK HWY 50,MCCREARY,R0J1B0
215,Manitoba,MB,PINE FALLS HEALTH COMPLEX,-96.21532366,50.56271754,50.56271754,-96.21532366,37 MAPLE ST,POWERVIEW-PINE FALLS,R0E1M0
216,Manitoba,MB,PORTAGE DISTRICT GENERAL HOSPITAL,-98.28352448,49.96752622,49.96752622,-98.28352448,524 5 ST SE,PORTAGE LA PRAIRIE,R1N3A8
217,Manitoba,MB,RIVERS HEALTH centre,-100.2287821,50.02340267,50.02340267,-100.2287821,512 QUEBEC ST,RIVERS,R0K1X0
218,Manitoba,MB,ROCK LAKE DISTRICT HOSPITAL,-97.12314982,49.92201722,49.92201722,-97.12314982,135 MACHRAY AVE,CRYSTAL CITY,R2W0Z2
219,Manitoba,MB,ROBLIN & DISTRICT HEALTH CENTRE,-101.3613181,51.22728566,51.22728566,-101.3613181,15 HOSPITAL ST,ROBLIN,R0L1P0
220,Manitoba,MB,ROSSBURN DISTRICT HEALTH CENTRE,-100.8052797,50.66675403,50.66675403,-100.8052797,166 PARKVIEW DRIVE,ROSSBURN,R0J1V0
221,Manitoba,MB,RUSSELL HEALTH CENTRE,-101.2761531,50.77295139,50.77295139,-101.2761531,426 ALEXANDRIA AVE S,RUSSELL,R0J1W0
222,Manitoba,MB,SHOAL LAKE/STRATHCLAIR HEALTH CENTRE,-100.6366137,50.41532102,50.41532102,-100.6366137,526 MARY STREET,SHOAL LAKE,R0J1Z0
223,Manitoba,MB,SOURIS HEALTH CENTRE,-100.2490915,49.61404326,49.61404326,-100.2490915,155 BRINDLE ST,SOURIS,R0K2C0
224,Manitoba,MB,SELKIRK & DISTRICT GENERAL HOSPITAL,-96.87086995,50.14237404,50.14237404,-96.87086995,120 EASTON DR,SELKIRK,R1A2M2
225,Manitoba,MB,ST CLAUDE HEALTH DISTRICT HOSPITAL,-98.34540825,49.65394427,49.65394427,-98.34540825,33 ROY ST,SAINT CLAUDE,R0G1Z0
226,Manitoba,MB,ST BONIFACE GENERAL HOSPITAL,-97.1236498,49.88414657,49.88414657,-97.1236498,409 TACHÉ AVE,WINNIPEG,R2H2A6
227,Manitoba,MB,STE ANNE HOSPITAL,-96.64841835,49.66783605,49.66783605,-96.64841835,52 GERARD ST,STE ANNE,R5H1C4
228,Manitoba,MB,STONEWALL & DISTRICT HEALTH CENTRE,-97.33563375,50.13034243,50.13034243,-97.33563375,589 3 AVE S,STONEWALL,R0C2Z0
229,Manitoba,MB,TEULON/HUNTER MEMORIAL HOSPITAL,-97.25489263,50.38618464,50.38618464,-97.25489263,162 3RD AVENUE,TEULON,R0C3B0
230,Manitoba,MB,THE PAS HEALTH COMPLEX INC (ST ANTHONY GENERAL HOSPITAL),-101.2513878,53.82783759,53.82783759,-101.2513878,67 1 ST W,THE PAS,R9A1K4
231,Manitoba,MB,THOMPSON GENERAL HOSPITAL,-97.85692283,55.73396279,55.73396279,-97.85692283,871 THOMPSON DR,THOMPSON,R8N0C8
232,Manitoba,MB,TIGER HILLS HEALTH CENTRE,-98.69792779,49.634018,49.634018,-98.69792779,64 CLARK STREET,TREHERNE,R0G2V0
233,Manitoba,MB,VIRDEN HEALTH CENTRE,-100.9238927,49.85639191,49.85639191,-100.9238927,480 KING ST E,VIRDEN,R0M2C0
234,Manitoba,MB,TRI-LAKE HEALTH CENTRE,-99.69021755,49.15473592,49.15473592,-99.69021755,86 ELLIS DR,KILLARNEY,R0K1G0
235,Manitoba,MB,WAWANESA & DISTRICT MEMORIAL HEALTH CENTRE,-99.69322808,49.59509253,49.59509253,-99.69322808,506 GEORGE STREET,WAWANESA,R0K2G0
236,Manitoba,MB,VITA AND DISTRICT HEALTH CENTRE,-96.56543298,49.13523144,49.13523144,-96.56543298,217 1 AVE W,VITA,R0A2K0
237,Manitoba,MB,WINNIPEGOSIS GENERAL HOSPITAL,-99.93123398,51.64062966,51.64062966,-99.93123398,230 BRIDGE ST,Winnipegosis,R0L2G0
238,Manitoba,MB,STE ROSE GENERAL HOSPITAL,-99.51956234,51.05790089,51.05790089,-99.51956234,480 3RD AVE SE,STE ROSE DU LAC,R0L1S0
239,Manitoba,MB,SNOW LAKE HEALTH CENTRE,-100.0164557,54.8754863,54.8754863,-100.0164557,100 LAKESHORE DRIVE,SNOW LAKE,R0B1M0
240,New Brunswick,NB,CHALEUR REGIONAL HOSPITAL,-65.69456231,47.64620415,47.64620415,-65.69456231,1750 SUNSET DR,BATHURST,E2A4L7
241,New Brunswick,NB,CAMPBELLTON REGIONAL HOSPITAL,-66.66081906,47.99514387,47.99514387,-66.66081906,189 LILY LAKE RD ,CAMPBELLTON,E3N3K2
242,New Brunswick,NB,CHARLOTTE COUNTY HOSPITAL,-67.26761395,45.19398018,45.19398018,-67.26761395,4 GARDEN ST,ST. STEPHEN,E3L2L9
243,New Brunswick,NB,DR. GEORGES-L.-DUMONT UNIVERSITY HOSPITAL CENTRE,-64.78604405,46.09812095,46.09812095,-64.78604405,330 UNIVERSITÉ AVE,MONCTON,E1C2Z3
244,New Brunswick,NB,DR EVERETT CHALMERS REGIONAL HOSPITAL,-66.65151028,45.93903771,45.93903771,-66.65151028,700 PRIESTMAN ST,FREDERICTON,E3B3B7
245,New Brunswick,NB,GRAND FALLS GENERAL  HOSPITAL,-67.75484249,47.04606307,47.04606307,-67.75484249,625 EVERARD H. DAIGLE BOULEVARD  ,GRAND FALLS,E3Z2R9
246,New Brunswick,NB,L'HÔTEL-DIEU SAINT-JOSEPH DE PERTH-ANDOVER INC,-67.70913715,46.72942595,46.72942595,-67.70913715,10 WOODLAND HILL,PERTH-ANDOVER,E7H5H5
247,New Brunswick,NB,MIRAMICHI REGIONAL HOSPITAL,-65.54129745,47.00439667,47.00439667,-65.54129745,500 WATER ST,MIRAMICHI,E1V3G5
248,New Brunswick,NB,OROMOCTO PUBLIC HOSPITAL,-66.4735463,45.84920806,45.84920806,-66.4735463,103 WINNEBAGO ST,OROMOCTO,E2V1C6
249,New Brunswick,NB,MONCTON HOSPITAL,-64.80656672,46.1051423,46.1051423,-64.80656672,135 MACBEATH AVE,MONCTON,E1C6Z8
250,New Brunswick,NB,SACKVILLE MEMORIAL HOSPITAL,-64.3719119,45.89146752,45.89146752,-64.3719119,8 MAIN ST,SACKVILLE,E4L4A3
251,New Brunswick,NB,ST. JOSEPH'S HOSPITAL,-66.05796266,45.27911928,45.27911928,-66.05796266,130 BAYARD DR,SAINT JOHN,E2L3L6
252,New Brunswick,NB,SUSSEX HEALTH CENTRE,-65.49126,45.72747743,45.72747743,-65.49126,75 LEONARD DR,SUSSEX,E4E2P7
253,New Brunswick,NB,SAINT JOHN REGIONAL HOSPITAL,-66.08394304,45.30037206,45.30037206,-66.08394304,400 UNIVERSITY AVE,SAINT JOHN,E2K4K8
254,New Brunswick,NB,UPPER RIVER VALLEY HOSPITAL,-67.54001381,46.37545478,46.37545478,-67.54001381,11300 ROUTE 130  CARLETON COUNTY,WATERVILLE,E7L4A8
255,New Brunswick,NB,ENFANT-JESUS RHSJ HOSPITAL,-64.93869388,47.79465558,47.79465558,-64.93869388,1 SAINT-PIERRE BOULEVARD WEST,CARAQUET,E1W1B6
256,Newfoundland and Labrador,NL,BAIE VERTE PENINSULA HEALTH CENTRE,-56.1760237,49.85432765,49.85432765,-56.1760237,,BAIE VERTE,A0K1B0
257,Newfoundland and Labrador,NL,BONNE BAY HEALTH CENTRE,-57.86169014,49.54796105,49.54796105,-57.86169014,,NORRIS POINT,A0K3V0
258,Newfoundland and Labrador,NL,BONAVISTA PENINSULA HEALTH CENTRE,-53.1102784,48.63518985,48.63518985,-53.1102784,20-24 HOSPITAL ROAD,BONAVISTA,A0C1B0
259,Newfoundland and Labrador,NL,CARBONEAR GENERAL HOSPITAL,-53.22687294,47.72373705,47.72373705,-53.22687294,86 HIGHROAD S,CARBONEAR,A1Y1A4
260,Newfoundland and Labrador,NL,Central Newfoundland Regional Health Centre,-55.64807653,48.93259415,48.93259415,-55.64807653,50 UNION ST,GRAND FALLS WINDSOR,A2A2E1
261,Newfoundland and Labrador,NL,DR A A WILKINSON MEMORIAL HOSPITAL,-52.9964561,48.08524493,48.08524493,-52.9964561,OLD PERLICAN,OLD PERLICAN,A0A3G0
263,Newfoundland and Labrador,NL,DR G B CROSS MEMORIAL HOSPITAL,-53.97971156,48.16276583,48.16276583,-53.97971156,67 MANITOBA DR,CLARENVILLE,A0E1J0
264,Newfoundland and Labrador,NL,DR CHARLES L LEGROW HEALTH CENTRE,-59.20924972,47.59900934,47.59900934,-59.20924972,2 GRAND BAY RD,GRAND BAY EAST,A0N1K0
265,Newfoundland and Labrador,NL,DR S BECKLEY HEALTH CENTRE,-55.75653408,47.09361,47.09361,-55.75653408,3 GRANDVIEW BOULEVARD,GRAND BANK,A0E1W0
266,Newfoundland and Labrador,NL,DR WALTER TEMPLAMEN HEALTH CENTRE,-52.99553996,47.61243543,47.61243543,-52.99553996,"WABANA, PO BOX 580",BELL ISLAND,A0A4H0
267,Newfoundland and Labrador,NL,LABRABOR SOUTH HEALTH CENTRE,-56.98007184,51.441559,51.441559,-56.98007184,,FORTEAU,A0K2P0
268,Newfoundland and Labrador,NL,DR WM H NEWHOOK COMMUNITY HEALTH CENTRE,-53.57447851,47.42484371,47.42484371,-53.57447851,7 WHITBOURNE AVE,WHITBOURNE,A0B3K0
269,Saskatchewan,SK,JAMES PATON MEMORIAL HOSPITAL,-54.63353858,48.95934241,48.95934241,-54.63353858,125 TRANS-CANADA HWY,GANDER,S7K0T4
270,Newfoundland and Labrador,NL,FOGO ISLAND HOSPITAL,-54.23606422,49.70585108,49.70585108,-54.23606422,Main St,FOGO,A0G2B0
271,Newfoundland and Labrador,NL,LABRADOR WEST HEALTH CENTRE,-66.92877944,52.94105738,52.94105738,-66.92877944,1700 NICHOLAS-ADAM HWY,LABRADOR CITY,A2V0B2
272,Newfoundland and Labrador,NL,NOTRE DAME BAY MEMORIAL HEALTH CENTRE,-54.76087614,49.65274142,49.65274142,-54.76087614,6 HOSPITAL LANE,TWILLINGATE,A0G4M0
273,Newfoundland and Labrador,NL,RUFUS GUINCHARD HEALTH CENTRE,-57.23452002,50.65600569,50.65600569,-57.23452002,,PORT SAUNDERS,A0K4H0
274,Newfoundland and Labrador,NL,LABRADOR HEALTH CENTRE,-60.33439677,53.29701642,53.29701642,-60.33439677,227 HAMILTON RIVER RD,HAPPY VALLEY-GOOSE BAY,A0P1C0
275,Newfoundland and Labrador,NL,Strait of Belle Isle Health Centre,-56.71506126,51.30855577,51.30855577,-56.71506126,259 Vikings Trail,FLOWERS COVE,A0K2N0
276,Newfoundland and Labrador,NL,PLACENTIA HEALTH CENTRE,-53.8965979,47.18815112,47.18815112,-53.8965979,1 CORRIGAN PLACE,PLACENTIA,A0B2Y0
277,Newfoundland and Labrador,NL,SIR THOMAS RODDICK HOSPITAL,-58.56442269,48.55578193,48.55578193,-58.56442269,142 MINNESOTA DRIVE,STEPHENVILLE,A2N2V6
278,Newfoundland and Labrador,NL,US MEMORIAL HEALTH CENTRE,-55.42844435,46.90710704,46.90710704,-55.42844435,,ST LAWRENCE,A0E2V0
279,Newfoundland and Labrador,NL,ST. CLARE'S MERCY HOSPITAL,-52.71984391,47.55824241,47.55824241,-52.71984391,154 LEMARCHANT ROAD,ST. JOHN'S,A1C5B8
280,Newfoundland and Labrador,NL,THE GENERAL HOSPITAL (HEALTH SCIENCES CENTRE),-52.73585586,47.57243377,47.57243377,-52.73585586,300 PRINCE PHILIP DR,ST. JOHN'S,A1B3V6
281,Newfoundland and Labrador,NL,White Bay Central Health Centre,-56.11420047,50.86817819,50.86817819,-56.11420047,63 Cloud Dr,RODDICKTON-BIDE ARM,A0K4P0
282,Newfoundland and Labrador,NL,Burin Peninsula Health Care Centre,-55.18175053,47.07265438,47.07265438,-55.18175053,51-85 Main Street,Burin,A)E!E)
283,Newfoundland and Labrador,NL,WATERFORD HOSPITAL,-52.74910153,47.52809723,47.52809723,-52.74910153,306 WATERFORD BRIDGE RD,ST JOHN'S,A1E4J8
284,Newfoundland and Labrador,NL,WESTERN MEMORIAL REGIONAL HOSPITAL,-57.92912699,48.94795114,48.94795114,-57.92912699,1 BROOKFIELD AVE,CORNER BROOK,A2H6J7
285,Newfoundland and Labrador,NL,AM GUY MEMORIAL HEALTH CENTRE,-56.85784416,48.82377531,48.82377531,-56.85784416,,BUCHANS,A0H1G0
286,Newfoundland and Labrador,NL,CONNAIGRE PENINSULA HEALTH CENTRE,-55.82656195,47.47795746,47.47795746,-55.82656195,1 ALEXANDER AVENUE,HARBOUR BRETON,A0H1P0
287,Newfoundland and Labrador,NL,DR YK JEON KITTIWAKE HEALTH CENTRE,-53.59069822,49.13493698,49.13493698,-53.59069822,HWY 26,NEW-WES-VALLEY,A0G1B0
288,Newfoundland and Labrador,NL,GREEN BAY COMMUNITY HEALTH CENTRE,-56.04755986,49.50794669,49.50794669,-56.04755986,326 MAIN ST,SPRINGDALE,A0J1T0
292,New Brunswick,NB,HÔTEL-DIEU ST-JOSEPH DE SAINT-QUENTIN,-67.39245259,47.49747193,47.49747193,-67.39245259,9 RUE CANADA,SAINT QUENTIN,E8A1J2
293,New Brunswick,NB,GRAND MANAN HOSPITAL,-66.76327567,44.76212714,44.76212714,-66.76327567,196 RTE 776,GRAND MANAN,E5G1A3
294,New Brunswick,NB,EDMUNDSTON REGIONAL HOSPITAL,-68.31079645,47.37831019,47.37831019,-68.31079645,275 BOULEVARD HÉBERT,EDMUNDSTON,E3V4E4
295,New Brunswick,NB,TRACADIE-SHEILA HOSPITAL,-64.90787922,47.51160197,47.51160197,-64.90787922,400 RUE DES HOSPITALIÈRES,TRACADIE-SHEILA,E1X1G5
296,Nova Scotia,NS,EASTERN SHORE MEMORIAL HOSPITAL,-62.53346273,44.92007028,44.92007028,-62.53346273,22637 RTE 7,SHEET HARBOUR,B0J3B0
297,Nova Scotia,NS,CAPE BRETON REGIONAL HOSPITAL,-60.17009018,46.11673786,46.11673786,-60.17009018,1482 GEORGE ST,SYDNEY,B1P1P3
298,Nova Scotia,NS,ABERDEEN HOSPITAL - NEW GLASGOW,-62.64299178,45.57331228,45.57331228,-62.64299178,835 E RIVER RD,NEW GLASGOW,B2H3S6
299,Nova Scotia,NS,COLCHESTER REGIONAL HOSPITAL,-63.30393104,45.35083309,45.35083309,-63.30393104,600 ABENAKI ROAD,TRURO,B2N5A1
300,Nova Scotia,NS,CUMBERLAND REGIONAL HEALTH CARE CENTRE,-64.19836736,45.80068279,45.80068279,-64.19836736,19428 HIGHWAY 2,AMHERST,B4H1N6
301,Nova Scotia,NS,DARTMOUTH GENERAL HOSPITAL,-63.54870835,44.65387872,44.65387872,-63.54870835,325 PLEASANT ST,HALIFAX,B2Y4G8
302,Nova Scotia,NS,DIGBY GENERAL HOSPITAL,-65.76187503,44.61706397,44.61706397,-65.76187503,75 WARWICH STREET,DIGBY,B0V1A0
303,Nova Scotia,NS,EASTERN MEMORIAL HOSPITAL,-60.98346317,45.3330487,45.3330487,-60.98346317,1746 UNION ST,CANSO,B0H1H0
304,Nova Scotia,NS,GUYSBOROUGH MEMORIAL HOSPITAL,-61.50797904,45.4018552,45.4018552,-61.50797904,10560 HWY 16 ,GUYSBOROUGH,B0H1G0
305,Nova Scotia,NS,GLACE BAY HEALTHCARE FACILITY,-59.93752437,46.18369147,46.18369147,-59.93752437,300 SOUTH ST,CAPE BRETON,B1A1W5
306,Nova Scotia,NS,HANTS COMMUNITY HOSPITAL,-64.121609,44.98647896,44.98647896,-64.121609,89 PAYZANT DR,WINDSOR,B0N2T0
307,Nova Scotia,NS,INVERNESS CONSOLIDATED MEMORIAL HOSPITAL,-61.30460314,46.22653917,46.22653917,-61.30460314,39 JAMES STREET,INVERNESS,B0E1N0
308,Nova Scotia,NS,QUEENS GENERAL HOSPITAL,-64.70590049,44.03718639,44.03718639,-64.70590049,175 SCHOOL ST,LIVERPOOL,B0T1K0
309,Nova Scotia,NS,HALIFAX INFIRMARY ROBIE STREET ENTRANCE,-63.58899345,44.64462975,44.64462975,-63.58899345,1799 ROBIE STREET,HALIFAX,B3K4N1
310,Nova Scotia,NS,ROSEWAY HOSPITAL,-65.30950589,43.74816534,43.74816534,-65.30950589,1606 LAKE ROAD PO BOX 610,SHELBURNE,B0T1W0
311,Nova Scotia,NS,ST MARTHA'S REGIONAL HOSPITAL,-61.98041168,45.62737655,45.62737655,-61.98041168,25 BAY ST,ANTIGONISH,B2G2G5
312,Nova Scotia,NS,ST MARY'S MEMORIAL HOSPITAL,-64.29636189,44.3700465,44.3700465,-64.29636189,91 HOSPITAL RD,SHERBROOKE,B0J3C0
313,Nova Scotia,NS,STRAIT RICHMOND HOSPITAL,-61.222751,45.6161417,45.6161417,-61.222751,138 HOSPITAL RD,EVANSTON,B0E1J0
314,Nova Scotia,NS,YARMOUTH REGIONAL HOSPITAL,-66.12161793,43.85184081,43.85184081,-66.12161793,60 VANCOUVER ST,YARMOUTH,B5A2P5
315,Nova Scotia,NS,VALLEY REGIONAL HOSPITAL,-64.49652063,45.08402915,45.08402915,-64.49652063,150 EXHIBITION ST,KENTVILLE,B4N5E3
316,Nova Scotia,NS,VICTORIA COUNTY MEMORIAL HOSPITAL,-61.09155773,46.44312828,46.44312828,-61.09155773,30 MARGAREE RD,VICTORIA,B0E1T0
317,Nova Scotia,NS,TWIN OAKS MEMORIAL HOSPITAL,-63.15931102,44.78371389,44.78371389,-63.15931102,7702 #7 HIGHWAY,MUSQUODOBOIT HARBOUR,B0J2L0
318,Nova Scotia,NS,QEII Health Sciences Centre,-63.57913809,44.6381352,44.6381352,-63.57913809,1278 TOWER Rd,Halifax,b3h2y9
319,Nova Scotia,NS,BUCHANAN MEMORIAL COMMUNITY HEALTH CENTRE,-60.33446121,46.81001367,46.81001367,-60.33446121,32610 CABOT Trail,Neils Harbour,b0c1n0
320,Nova Scotia,NS,SACRED HEART COMMUNITY HEALTH CENTRE,-61.0169959,46.62433587,46.62433587,-61.0169959,15102 CABOT TRAIL,CHETICAMP,B0E1H0
321,Nova Scotia,NS,SOUTH SHORE REGIONAL HOSPITAL,-64.51202505,44.38207635,44.38207635,-64.51202505,90 GLEN ALLEN DRIVE,BRIDGEWATER,B4V3S6
341,Newfoundland and Labrador,NL,CHARLES S. CURTIS MEMORIAL HOSPITAL,-55.58698222,51.36228978,51.36228978,-55.58698222,178-200 WEST ST,ST. ANTHONY,A0K4S0
342,Ontario,ON,ALEXANDRA HOSPITAL,-80.87546649,43.03238148,43.03238148,-80.87546649,29 NOXON ST,INGERSOLL,N5C1B8
343,Ontario,ON,ALEXANDRA MARINE & GENERAL HOSPITAL,-81.70541377,43.75012107,43.75012107,-81.70541377,120 NAPIER ST,GODERICH,N7A1W5
344,Ontario,ON,ALMONTE GENERAL HOSPITAL,-76.18953317,45.22908651,45.22908651,-76.18953317,75 SPRING ST ,ALMONTE,K0A1A0
345,Ontario,ON,ANSON GENERAL HOSPITAL,-80.68556604,48.76934598,48.76934598,-80.68556604,58 ANSON DR ,IROQUOIS FALLS,P0K1E0
346,Ontario,ON,ATIKOKAN GENERAL HOSPITAL,-91.59846686,48.75358151,48.75358151,-91.59846686,120 DOROTHY ST,ATIKOKAN,P0T1C0
347,Ontario,ON,ARNPRIOR AND DISTRICT MEMORIAL HOSPITAL,-76.35213661,45.44154904,45.44154904,-76.35213661,350 JOHN ST N,ARNPRIOR,K7S2P6
348,Ontario,ON,BLIND RIVER DISTRICT HEALTH CENTRE,-82.9239714,46.18592059,46.18592059,-82.9239714,525 CAUSLEY ST ,BLIND RIVER,P0R1B0
349,Ontario,ON,BLUEWATER HEALTH - NORMAN SITE,-82.38897665,42.97662154,42.97662154,-82.38897665,89 NORMAN ST,SARNIA,N7T6S3
